source_file,test_id,qid,type,clean_text,raw_text
science-earth-sci-2015.js,science_earth_sci_2015,11,multiple-choice,At which range of altitude is air pressure closest to 40 kPa based on these data?,"<img src=""images/question_11.png"" class=""question-image""><br><br>At which range of altitude is air pressure closest to 40 kPa based on these data?"
science-earth-sci-2015.js,science_earth_sci_2015,12,multiple-choice,Which was the first object made by humans to orbit Earth?,Which was the first object made by humans to orbit Earth?
science-earth-sci-2015.js,science_earth_sci_2015,13,multiple-choice,Under which condition would a lowering of the water table most likely occur?,Under which condition would a lowering of the water table most likely occur?
science-earth-sci-2015.js,science_earth_sci_2015,14,multiple-choice,This weather map helps to predict the location where a storm will occur by giving which type of information?,"<img src=""images/question_14.png"" class=""question-image""><br><br>This weather map helps to predict the location where a storm will occur by giving which type of information?"
science-earth-sci-2015.js,science_earth_sci_2015,15,multiple-choice,Spacecraft traveling to Jupiter from Earth would most likely have to navigate through or around which natural obstacle?,Spacecraft traveling to Jupiter from Earth would most likely have to navigate through or around which natural obstacle?
science-earth-sci-2015.js,science_earth_sci_2015,16,multiple-choice,"A geologist studying volcanic activity is collecting rocks that formed from hot, molten magma. What type of rock is the geologist collecting?","A geologist studying volcanic activity is collecting rocks that formed from hot, molten magma. What type of rock is the geologist collecting?"
science-earth-sci-2015.js,science_earth_sci_2015,17,multiple-choice,Which substance is a mixture of organic matter and weathered rock?,Which substance is a mixture of organic matter and weathered rock?
science-earth-sci-2015.js,science_earth_sci_2015,18,multiple-choice,Which natural process is the main cause of the ocean currents shown?,"<img src=""images/question_18.png"" class=""question-image""><br><br>Which natural process is the main cause of the ocean currents shown?"
science-earth-sci-2015.js,science_earth_sci_2015,19,multiple-choice,Determining how the sea floor changes over time has given scientists information about the —,Determining how the sea floor changes over time has given scientists information about the —
science-earth-sci-2015.js,science_earth_sci_2015,20,multiple-choice,Why do regions of the world near the equator (0° latitude) have a more consistent climate than regions at middle latitudes?,Why do regions of the world near the equator (0° latitude) have a more consistent climate than regions at middle latitudes?
science-earth-sci-2015.js,science_earth_sci_2015,21,multiple-choice,"In order to protect aquifers near landfills, material is placed under the soil to prevent pollution. Which property must the protective material possess?","In order to protect aquifers near landfills, material is placed under the soil to prevent pollution. Which property must the protective material possess?"
science-earth-sci-2015.js,science_earth_sci_2015,22,multiple-choice,Which is a characteristic of all nonfoliated metamorphic rocks?,Which is a characteristic of all nonfoliated metamorphic rocks?
science-earth-sci-2015.js,science_earth_sci_2015,23,multiple-choice,Students made a hydrometer by sealing the end of a straw with wax and adding some sand until the hydrometer barely floated in fresh water. The diagram shows what the students observed when they used the hydrometer to test water from three different sites. Each water sample had the same temperature. Which of these explanations best fits these observations?,"<img src=""images/question_23.png"" class=""question-image""><br><br>Students made a hydrometer by sealing the end of a straw with wax and adding some sand until the hydrometer barely floated in fresh water. The diagram shows what the students observed when they used the hydrometer to test water from three different sites. Each water sample had the same temperature. Which of these explanations best fits these observations?"
science-earth-sci-2015.js,science_earth_sci_2015,24,multiple-choice,The cleavage properties of mica result from the —,The cleavage properties of mica result from the —
science-earth-sci-2015.js,science_earth_sci_2015,25,multiple-choice,A star begins its formation as gravitational forces cause instability within a —,A star begins its formation as gravitational forces cause instability within a —
science-earth-sci-2015.js,science_earth_sci_2015,26,multiple-choice,The diagram represents areas below the surface of Earth in which fossils have been found. The fossil located in which labeled area is most likely the oldest?,"<img src=""images/question_26.png"" class=""question-image""><br><br>The diagram represents areas below the surface of Earth in which fossils have been found. The fossil located in which labeled area is most likely the oldest?"
science-earth-sci-2015.js,science_earth_sci_2015,27,multiple-choice,Which structure is most similar to an alluvial fan in formation and composition?,Which structure is most similar to an alluvial fan in formation and composition?
science-earth-sci-2015.js,science_earth_sci_2015,28,drag-drop,Label these ocean features.,"Label these ocean features. <br><br><img src=""images/question_28.png"" class=""question-image"">"
science-earth-sci-2015.js,science_earth_sci_2015,29,multiple-choice,Scientists study small pockets of air trapped deep within frozen glaciers. What are scientists trying to understand about the climate of Earth by analyzing these ice samples?,Scientists study small pockets of air trapped deep within frozen glaciers. What are scientists trying to understand about the climate of Earth by analyzing these ice samples?
science-earth-sci-2015.js,science_earth_sci_2015,30,multiple-choice,The picture shows a sinkhole. Which of these most likely caused this sinkhole to form?,"<img src=""images/question_30.png"" class=""question-image""><br><br>The picture shows a sinkhole. Which of these most likely caused this sinkhole to form?"
science-earth-sci-2015.js,science_earth_sci_2015,31,multiple-choice,Which Virginia watershed has the greatest impact in the state due to its size?,"<img src=""images/question_31.png"" class=""question-image""><br><br>Which Virginia watershed has the greatest impact in the state due to its size?"
science-earth-sci-2015.js,science_earth_sci_2015,32,multiple-choice,Which mineral is most likely an ingredient used in baby powder?,Which mineral is most likely an ingredient used in baby powder?
science-earth-sci-2015.js,science_earth_sci_2015,33,multiple-choice,Pollution due to coal burning most frequently tends to affect lakes by —,Pollution due to coal burning most frequently tends to affect lakes by —
science-earth-sci-2015.js,science_earth_sci_2015,34,multiple-choice,Some ponds are designed to increase the amount of water seeping into the ground. These types of ponds will fail to work properly in —,Some ponds are designed to increase the amount of water seeping into the ground. These types of ponds will fail to work properly in —
science-earth-sci-2015.js,science_earth_sci_2015,35,multiple-choice,Which action would most likely reduce concerns about how strip mining can harm the environment?,Which action would most likely reduce concerns about how strip mining can harm the environment?
science-earth-sci-2015.js,science_earth_sci_2015,36,drag-drop,Identify the geologic time in which these organisms first appeared.,Identify the geologic time in which these organisms first appeared.
science-earth-sci-2015.js,science_earth_sci_2015,37,multiple-choice,Crushed stone is an economic resource that is second only to coal in Virginia. How is crushed stone mainly used?,Crushed stone is an economic resource that is second only to coal in Virginia. How is crushed stone mainly used?
science-earth-sci-2015.js,science_earth_sci_2015,38,multiple-choice,A student hypothesizes that a sample of rock formed from ocean sediments. Which would best help the student support this hypothesis?,A student hypothesizes that a sample of rock formed from ocean sediments. Which would best help the student support this hypothesis?
science-earth-sci-2015.js,science_earth_sci_2015,39,multiple-choice,"About 2.0 billion years ago, complex organisms began to inhabit Earth. These complex organisms developed primarily because of —","About 2.0 billion years ago, complex organisms began to inhabit Earth. These complex organisms developed primarily because of —"
science-earth-sci-2015.js,science_earth_sci_2015,40,multiple-choice,Students on a geology field trip will identify minerals by their streak. Which of these should the students bring on the field trip?,Students on a geology field trip will identify minerals by their streak. Which of these should the students bring on the field trip?
science-earth-sci-2015.js,science_earth_sci_2015,41,drag-drop,"Well logs are used by oil companies to correlate geologic formations. Based on the formations in Well A, which geologic formations are missing in Well B?","Well logs are used by oil companies to correlate geologic formations. Based on the formations in Well A, which geologic formations are missing in Well B?<br><br><img src=""images/question_41.png"" class=""question-image"">"
science-earth-sci-2015.js,science_earth_sci_2015,42,multiple-choice,"A low pressure system has moved away from the equator and is moving directly over water. When the system reaches 60°N latitude, the system will most likely be at a point where —","A low pressure system has moved away from the equator and is moving directly over water. When the system reaches 60°N latitude, the system will most likely be at a point where —"
science-earth-sci-2015.js,science_earth_sci_2015,43,drag-drop,"Starting with the event that scientists theorize happened first and ending with the event that scientists theorize happened last, arrange the events in chronological order.","Starting with the event that scientists theorize happened first and ending with the event that scientists theorize happened last, arrange the events in chronological order."
science-earth-sci-2015.js,science_earth_sci_2015,44,multiple-choice,Which characteristic do all the planets in our solar system have in common?,Which characteristic do all the planets in our solar system have in common?
science-earth-sci-2015.js,science_earth_sci_2015,45,multiple-choice,"A scientist is studying energy transfer that occurs in the oceans, atmosphere, and Earth's interior. Which of these is the scientist most likely studying?","A scientist is studying energy transfer that occurs in the oceans, atmosphere, and Earth's interior. Which of these is the scientist most likely studying?"
science-grade5-2015.js,science_grade5_2015,1,multiple-choice,A fungus is found growing on dead leaves on the forest floor. The fungus is an example of a--,A fungus is found growing on dead leaves on the forest floor. The fungus is an example of a--
science-grade5-2015.js,science_grade5_2015,2,multiple-choice,"Based on the table, how much rainfall should a scientist have predicted for May of 2011 in Norfolk?","Based on the table, how much rainfall should a scientist have predicted for May of 2011 in Norfolk?"
science-grade5-2015.js,science_grade5_2015,3,multiple-choice,Which of these best explains why the sun is not visible during the night?,Which of these best explains why the sun is not visible during the night?
science-grade5-2015.js,science_grade5_2015,4,multiple-choice,A model of a plate boundary is shown. What most likely happens as the plates slide past each other?,A model of a plate boundary is shown. What most likely happens as the plates slide past each other?
science-grade5-2015.js,science_grade5_2015,5,free-response,What is the mass of the rock shown?,What is the mass of the rock shown?
science-grade5-2015.js,science_grade5_2015,6,multiple-choice,"During pollination, pollen is transferred from a stamen to a--","During pollination, pollen is transferred from a stamen to a--"
science-grade5-2015.js,science_grade5_2015,7,multiple-choice,Which of these is an impact made by humans?,Which of these is an impact made by humans?
science-grade5-2015.js,science_grade5_2015,8,multiple-choice,Lobster pots are used by fishermen to catch lobsters in shallow water. In which area of the ocean would commercial fishermen most likely place their lobster pots?,Lobster pots are used by fishermen to catch lobsters in shallow water. In which area of the ocean would commercial fishermen most likely place their lobster pots?
science-grade5-2015.js,science_grade5_2015,9,multiple-choice,Which unit is best to use to measure the distance a runner covered in 30 seconds?,Which unit is best to use to measure the distance a runner covered in 30 seconds?
science-grade5-2015.js,science_grade5_2015,10,multiple-choice,In which direction will the ball most likely go after it hits the wall?,In which direction will the ball most likely go after it hits the wall?
science-grade5-2015.js,science_grade5_2015,11,multiple-choice,What is the difference between 5/12 and 1/4,What is the difference between 5/12 and 1/4
science-grade5-2015.js,science_grade5_2015,12,multiple-choice,Which cell part is necessary for producing food?,Which cell part is necessary for producing food?
science-grade5-2015.js,science_grade5_2015,13,multiple-choice,One way in which light waves are different from sound waves is that light waves--,One way in which light waves are different from sound waves is that light waves--
science-grade5-2015.js,science_grade5_2015,14,multiple-choice,Which material will correctly complete the chart?,Which material will correctly complete the chart?
science-grade5-2015.js,science_grade5_2015,15,multiple-choice,A student rubbed a plastic comb with a piece of wool cloth and then placed the comb near a stream of water. The water bent toward the comb as shown because of-,A student rubbed a plastic comb with a piece of wool cloth and then placed the comb near a stream of water. The water bent toward the comb as shown because of-
science-grade5-2015.js,science_grade5_2015,16,multiple-choice,Which plant part develops into a fruit?,Which plant part develops into a fruit?
science-grade5-2015.js,science_grade5_2015,17,multiple-choice,A student is investigating the time it takes for different objects to reach the ground after they are dropped. The constant in this investigation is the -,A student is investigating the time it takes for different objects to reach the ground after they are dropped. The constant in this investigation is the -
science-grade5-2015.js,science_grade5_2015,18,multiple-select,Identify the quantitative data shown.,Identify the quantitative data shown.
science-grade5-2015.js,science_grade5_2015,19,multiple-choice,Which of these represents a correct flow of energy based on the food web shown?,Which of these represents a correct flow of energy based on the food web shown?
science-grade5-2015.js,science_grade5_2015,20,multiple-choice,"When stirred together, which two substances form a solution?","When stirred together, which two substances form a solution?"
science-grade5-2015.js,science_grade5_2015,21,multiple-choice,The plants are most likely responding to which factor in the environment?,The plants are most likely responding to which factor in the environment?
science-grade5-2015.js,science_grade5_2015,22,multiple-choice,"The greater the frequency of a sound wave, the--","The greater the frequency of a sound wave, the--"
science-grade5-2015.js,science_grade5_2015,23,multiple-choice,"A student made the model showing the particles in a solid. To improve the model, the student should--","A student made the model showing the particles in a solid. To improve the model, the student should--"
science-grade5-2015.js,science_grade5_2015,24,multiple-choice,Which substance produced during photosynthesis is represented by the X in the illustration?,Which substance produced during photosynthesis is represented by the X in the illustration?
science-grade5-2015.js,science_grade5_2015,25,multiple-choice,Which of these animals is classified as a vertebrate?,Which of these animals is classified as a vertebrate?
science-grade5-2015.js,science_grade5_2015,26,multiple-choice,"An electromagnet can be made using a battery, insulated wire, and--","An electromagnet can be made using a battery, insulated wire, and--"
science-grade5-2015.js,science_grade5_2015,27,multiple-choice,High and low tides on the coast are caused mostly by -,High and low tides on the coast are caused mostly by -
science-grade5-2015.js,science_grade5_2015,28,multiple-choice,The plant shown grows in swamps and produces an odor similar to a skunk. Why should people preserve a plant like the skunk cabbage?,The plant shown grows in swamps and produces an odor similar to a skunk. Why should people preserve a plant like the skunk cabbage?
science-grade5-2015.js,science_grade5_2015,29,multiple-choice,Which pair of organisms needs to switch places for the ocean food chain to be correct?,Which pair of organisms needs to switch places for the ocean food chain to be correct?
science-grade5-2015.js,science_grade5_2015,30,multiple-choice,Students investigated how different colors of construction paper in a solar oven affect the heating of water. Which graph correctly represents the data for the brown construction paper?,Students investigated how different colors of construction paper in a solar oven affect the heating of water. Which graph correctly represents the data for the brown construction paper?
science-grade5-2015.js,science_grade5_2015,31,multiple-choice,A student made a track for a toy sled using 4 different materials. At which section of the track is friction most likely to cause the greatest resistance to the motion of the toy sled?,A student made a track for a toy sled using 4 different materials. At which section of the track is friction most likely to cause the greatest resistance to the motion of the toy sled?
science-grade5-2015.js,science_grade5_2015,32,multiple-choice,Which pair of colors is in order from the longest wavelength of light in the visible spectrum to the shortest wavelength?,Which pair of colors is in order from the longest wavelength of light in the visible spectrum to the shortest wavelength?
science-grade5-2015.js,science_grade5_2015,33,multiple-choice,"Based on the mineral identification table, which mineral belongs in square X of the flow chart?","Based on the mineral identification table, which mineral belongs in square X of the flow chart?"
science-grade5-2015.js,science_grade5_2015,34,multiple-choice,The conveyor belt moves the groceries by transforming electrical energy into--,The conveyor belt moves the groceries by transforming electrical energy into--
science-grade5-2015.js,science_grade5_2015,35,multiple-choice,Students made a classroom barometer that can be used to measure--,Students made a classroom barometer that can be used to measure--
science-grade5-2015.js,science_grade5_2015,36,multiple-choice,Which of these is an example of a behavioral adaptation?,Which of these is an example of a behavioral adaptation?
science-grade5-2015.js,science_grade5_2015,37,multiple-choice,Coal is important for Virginia because it--,Coal is important for Virginia because it--
science-grade8-2015.js,science_grade8_2015,1,multiple-choice,"Sea anemones are poisonous. However, the clownfish has developed an outer layer of mucus which provides protection from the stinging cells of the sea anemone. The mucus is best described as--","Sea anemones are poisonous. However, the clownfish has developed an outer layer of mucus which provides protection from the stinging cells of the sea anemone. The mucus is best described as--"
science-grade8-2015.js,science_grade8_2015,2,multiple-choice,Hurricanes form in tropical waters between 8 and 20 degrees north and south of the equator. Hurricanes rarely form at higher latitudes because the water is too--,Hurricanes form in tropical waters between 8 and 20 degrees north and south of the equator. Hurricanes rarely form at higher latitudes because the water is too--
science-grade8-2015.js,science_grade8_2015,3,multiple-choice,"On a small island, scientists observed and graphed changes in wolf and moose populations. From 1965 to 1970, which data pattern did scientists observe?","On a small island, scientists observed and graphed changes in wolf and moose populations. From 1965 to 1970, which data pattern did scientists observe?"
science-grade8-2015.js,science_grade8_2015,4,multiple-choice,A metal spoon was placed in a dish of ice cream and became cool. Which correctly describes the heat transfer process that resulted in the cooling of the spoon?,A metal spoon was placed in a dish of ice cream and became cool. Which correctly describes the heat transfer process that resulted in the cooling of the spoon?
science-grade8-2015.js,science_grade8_2015,5,multiple-choice,"Students performed several trials using the laboratory setup shown. students were also given this hypothesis: If friction increases, then the rolling distance of a marble will decrease. What should be changed to best test this hypothesis?","Students performed several trials using the laboratory setup shown. students were also given this hypothesis: If friction increases, then the rolling distance of a marble will decrease. What should be changed to best test this hypothesis?"
science-grade8-2015.js,science_grade8_2015,6,multiple-choice,A student recorded the temperature of an aquarium each hour for 8 hours. Which of these will best display the data the student collected?,A student recorded the temperature of an aquarium each hour for 8 hours. Which of these will best display the data the student collected?
science-grade8-2015.js,science_grade8_2015,7,multiple-choice,A cold air mass moves underneath a warm air mass causing the warm air to rise. This event can best be identified as -,A cold air mass moves underneath a warm air mass causing the warm air to rise. This event can best be identified as -
science-grade8-2015.js,science_grade8_2015,8,multiple-choice,Which body of water is often protected naturally from storms by barrier islands and also contains a mixture of fresh water and salt water?,Which body of water is often protected naturally from storms by barrier islands and also contains a mixture of fresh water and salt water?
science-grade8-2015.js,science_grade8_2015,9,multiple-select,Which three drawings best represent objects with kinetic energy?,Which three drawings best represent objects with kinetic energy?
science-grade8-2015.js,science_grade8_2015,10,multiple-choice,Which of these best completes the Conversion Table?,Which of these best completes the Conversion Table?
science-grade8-2015.js,science_grade8_2015,11,multiple-choice,"A student measured the power of a motor operating at different temperatures. The student recorded a total of 11 measurements, one at each 2 degree interval between 10°C and 30°C. Which change in the procedure would most improve the validity of conclusions based on this investigation?","A student measured the power of a motor operating at different temperatures. The student recorded a total of 11 measurements, one at each 2 degree interval between 10°C and 30°C. Which change in the procedure would most improve the validity of conclusions based on this investigation?"
science-grade8-2015.js,science_grade8_2015,12,multiple-choice,Which of these has the strongest gravitational field?,Which of these has the strongest gravitational field?
science-grade8-2015.js,science_grade8_2015,13,multiple-choice,Students placed steel wool in beakers of four different liquids in order of the most acidic to neutral. The students recorded their observations in the table. Which is the best conclusion based on the table?,Students placed steel wool in beakers of four different liquids in order of the most acidic to neutral. The students recorded their observations in the table. Which is the best conclusion based on the table?
science-grade8-2015.js,science_grade8_2015,14,multiple-choice,Which is the result of using a more powerful motor to run an elevator?,Which is the result of using a more powerful motor to run an elevator?
science-grade8-2015.js,science_grade8_2015,15,multiple-choice,A major scientific concern over nuclear energy is how to--,A major scientific concern over nuclear energy is how to--
science-grade8-2015.js,science_grade8_2015,16,drag-drop,What are the ordered steps for cloud formation?,What are the ordered steps for cloud formation?
science-grade8-2015.js,science_grade8_2015,17,multiple-choice,"Why is water known as the ""universal solvent""?","Why is water known as the ""universal solvent""?"
science-grade8-2015.js,science_grade8_2015,18,multiple-choice,Which of these has been improved by genetic engineering?,Which of these has been improved by genetic engineering?
science-grade8-2015.js,science_grade8_2015,19,multiple-choice,Which action will most reduce the use of nonrenewable energy resources in a school district?,Which action will most reduce the use of nonrenewable energy resources in a school district?
science-grade8-2015.js,science_grade8_2015,20,multiple-choice,Sound waves are unable to travel through--,Sound waves are unable to travel through--
science-grade8-2015.js,science_grade8_2015,21,multiple-choice,"The speed of light is about 300,000,000 m/s. Which is the correct expression for the speed of light in scientific notation?","The speed of light is about 300,000,000 m/s. Which is the correct expression for the speed of light in scientific notation?"
science-grade8-2015.js,science_grade8_2015,22,multiple-choice,"Which of these properties of an unknown liquid can be found using a beaker, a hot plate, and a temperature probe?","Which of these properties of an unknown liquid can be found using a beaker, a hot plate, and a temperature probe?"
science-grade8-2015.js,science_grade8_2015,23,drag-drop,Place the terms in the order of the simplest level of organization to the most complex.,Place the terms in the order of the simplest level of organization to the most complex.
science-grade8-2015.js,science_grade8_2015,24,multiple-choice,"A group of campers travels to a cabin which has no electrical power. In order to provide the power for a heater and lights, which device would be appropriate?","A group of campers travels to a cabin which has no electrical power. In order to provide the power for a heater and lights, which device would be appropriate?"
science-grade8-2015.js,science_grade8_2015,25,multiple-choice,Which of the.se i.s most likely the result of weasels and foxes depending on the same food source?,Which of the.se i.s most likely the result of weasels and foxes depending on the same food source?
science-grade8-2015.js,science_grade8_2015,26,multiple-choice,"A farmer wants to plant a crop that grows well in a marshland environment. In order to produce a good harvest, the most important characteristic this plant should have is the ability to--","A farmer wants to plant a crop that grows well in a marshland environment. In order to produce a good harvest, the most important characteristic this plant should have is the ability to--"
science-grade8-2015.js,science_grade8_2015,27,multiple-choice,"The volume of water in the pot decreases during this investigation. Water droplets form on the mirror when positioned over the pot. In this setup, water--","The volume of water in the pot decreases during this investigation. Water droplets form on the mirror when positioned over the pot. In this setup, water--"
science-grade8-2015.js,science_grade8_2015,28,multiple-choice,Which is an abiotic change in an ecosystem?,Which is an abiotic change in an ecosystem?
science-grade8-2015.js,science_grade8_2015,29,free-response,Ca + 2H₂O → Ca(OH)₂ + H₂ How many different elements are involved in the chemical reaction shown?,Ca + 2H₂O → Ca(OH)₂ + H₂ <br> How many different elements are involved in the chemical reaction shown?
science-grade8-2015.js,science_grade8_2015,30,multiple-choice,Physical and chemical weathering processes are responsible for breaking down rocks. Which of these is an example of chemical weathering by water?,Physical and chemical weathering processes are responsible for breaking down rocks. Which of these is an example of chemical weathering by water?
science-grade8-2015.js,science_grade8_2015,31,multiple-choice,The shaded row in the t.able is called a--,The shaded row in the t.able is called a--
science-grade8-2015.js,science_grade8_2015,32,multiple-choice,White-footed mice having thicker fur than cactus mice is probably influenced most by the differences in the--,White-footed mice having thicker fur than cactus mice is probably influenced most by the differences in the--
science-grade8-2015.js,science_grade8_2015,33,multiple-choice,"During human fertilization, an egg and a sperm cell unite. Which structures in these cells carry the genes that will be transferred to the offspring?","During human fertilization, an egg and a sperm cell unite. Which structures in these cells carry the genes that will be transferred to the offspring?"
science-grade8-2015.js,science_grade8_2015,34,multiple-choice,Which facility relies on a nonrenewable source of energy?,Which facility relies on a nonrenewable source of energy?
science-grade8-2015.js,science_grade8_2015,35,multiple-choice,"As the frequency of a wave decreases, the wave's--","As the frequency of a wave decreases, the wave's--"
science-grade8-2015.js,science_grade8_2015,36,multiple-choice,This picture shows a zebra with two tick birds on its back. The tick birds alert the zebras that predators are near as well as remove and eat ticks found on zebras. What is the primary type of interaction between the tick birds and the zebras?,This picture shows a zebra with two tick birds on its back. The tick birds alert the zebras that predators are near as well as remove and eat ticks found on zebras. What is the primary type of interaction between the tick birds and the zebras?
science-grade8-2015.js,science_grade8_2015,37,multiple-choice,Which change will most likely increase the strength of a magnetic field produced by an electromagnet?,Which change will most likely increase the strength of a magnetic field produced by an electromagnet?
science-grade8-2015.js,science_grade8_2015,38,multiple-choice,The physical expression of a trait in an organism is known as the--,The physical expression of a trait in an organism is known as the--
science-grade8-2015.js,science_grade8_2015,39,multiple-choice,Which statement correctly describes a difference between the mesosphere and the stratosphere?,Which statement correctly describes a difference between the mesosphere and the stratosphere?
science-grade8-2015.js,science_grade8_2015,40,multiple-select,Which organisms are producers in this food web?,Which organisms are producers in this food web?
science-grade8-2015.js,science_grade8_2015,41,multiple-choice,Which of these represents the freezing point of water in correct SI units?,Which of these represents the freezing point of water in correct SI units?
science-grade8-2015.js,science_grade8_2015,42,multiple-choice,A girl kicks a soccer ball into the air. Which of these best explains why the soccer ball falls back to Earth?,A girl kicks a soccer ball into the air. Which of these best explains why the soccer ball falls back to Earth?
science-grade8-2015.js,science_grade8_2015,43,multiple-choice,Students measured the amount of an unknown substance that dissolved in water at different temperatures. What was the independent variable in this investigation?,Students measured the amount of an unknown substance that dissolved in water at different temperatures. What was the independent variable in this investigation?
science-grade8-2015.js,science_grade8_2015,44,multiple-choice,Which characteristic is common to the four outer planets in our solar system?,Which characteristic is common to the four outer planets in our solar system?
science-grade8-2015.js,science_grade8_2015,45,multiple-choice,"When comparing a plant cell to an animal cell, only the plant cell will contain--","When comparing a plant cell to an animal cell, only the plant cell will contain--"
science-grade8-2015.js,science_grade8_2015,46,multiple-choice,"A student measures her heart rate after each of the activities listed. Based on this information, which is a constant in the student's investigation?","A student measures her heart rate after each of the activities listed. Based on this information, which is a constant in the student's investigation?"
science-grade8-2015.js,science_grade8_2015,47,multiple-choice,Which of these is the best description of a typical organism in the Plant kingdom?,Which of these is the best description of a typical organism in the Plant kingdom?
science-grade8-2015.js,science_grade8_2015,48,multiple-choice,Which of these is a way that a person can help improve air quality?,Which of these is a way that a person can help improve air quality?
